LB,UB,ObjCoeff,yLP,Dual,RC,yInt
102372,140513,0.56813,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-13243.000000_-4551.000000_-8364.000000_-8897.000000_-18040.000000_-4141.000000_-13243.000000_-13243.000000_-3649.000000_-7134.000000_-13243.000000_-6970.000000_-16687.000000_-15375.000000_-12177.000000_-2747.000000_-3321.000000_-6929.000000_-9348.000000_,0.000000_-6211.812500_-4283.563965_-4538.479004_-3697.271973_-3870.824951_-3717.066162_-3186.440186_-3132.888672_-2986.904297_-3154.823486_-3212.946777_-3232.194580_-3345.447754_-3256.211670_-3553.280029_-3445.384521_-3330.610352_-3465.078369_-3276.240723_-3242.912598_-3345.109863_-3178.798828_-3180.231689_-3202.309814_-3168.911133_,1
102372,140513,0.329485,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-7486.000000_-3781.000000_-5453.000000_-3439.000000_-5453.000000_-4636.000000_-5453.000000_-5453.000000_-5453.000000_-5453.000000_-5453.000000_-3116.000000_-5453.000000_-5453.000000_-5453.000000_-3040.000000_-5453.000000_-2299.000000_-5453.000000_-3857.00,0.000000_-2836.548340_-2937.859375_-2942.586426_-2819.846680_-3151.496338_-3124.116455_-3206.895264_-3076.837158_-2995.520264_-2978.895264_-2968.207764_-2992.258301_-2995.520264_-2978.895264_-2978.895264_-2968.207764_-3001.014893_-2978.895264_-2978.895264_-2968.207764_-2948.604492_-2978.895264_-2978.895264_-2978.895264_-2978.895264_,1
102372,140513,0.647805,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1700.000000_-550.000000_0.000000_0.000000_0.000000_-1550.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_3229.828857_3128.268799_3501.789062_3709.007812_3578.502197_3559.722412_3875.010498_3482.315430_3562.837891_3303.363281_3380.218018_3785.486816_3839.123779_3768.900146_3857.591064_3830.128174_,0
102372,140513,0.65916,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.970683_0.807893_0.857921_0.966204_0.999721_0.925295_0.832278_0.820051_0.842821_0.918443_0.898943_0.921767_0.827759_0.831714_0.809956_0.911564_0.896910_0.894636_0.894636_,-16200.000000_-2808.000000_-12348.000000_-2412.000000_-12348.000000_0.000000_-12348.000000_-12348.000000_-12348.000000_-12348.000000_-12348.000000_-7776.000000_-12348.000000_-6228.000000_-12348.000000_0.000000_-3024.000000_0.000000_-3024.000000_0.000000_-,0.000000_-4955.750000_-1990.746582_-1382.929932_-922.135071_-593.506470_-167.143921_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
102372,140513,0.84084,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-2565.000000_-893.000000_-2565.000000_-551.000000_-2565.000000_-1748.000000_-2565.000000_-2565.000000_-2565.000000_-2565.000000_-2565.000000_-228.000000_-2565.000000_-2565.000000_-2565.000000_-171.000000_-2565.000000_-931.000000_-2565.000000_-969.000000_-,0.000000_2707.139160_2646.651611_2645.048096_2855.576660_2504.153320_2485.807861_2443.590820_2573.648682_2594.403320_2611.028320_2604.748779_2597.665283_2583.030518_2442.247314_2492.156982_2584.142090_2579.061279_2562.340820_2613.403320_2615.508301_2556.403320_2611.028320_2552.840820_2552.840820_2552.840820_,0
102372,140513,0.011355,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-5460.000000_-1740.000000_-4390.000000_-1630.000000_-4390.000000_0.000000_-4390.000000_-4390.000000_-4390.000000_-4390.000000_-4390.000000_-3120.000000_-4390.000000_-2690.000000_-4390.000000_-960.000000_-1800.000000_-260.000000_-2070.000000_0.000000_-4390,0.000000_-2603.375000_-1989.722656_-1820.884644_-1649.761108_-1585.350342_-1476.193115_-1418.865723_-1431.410889_-1420.487427_-1411.737427_-1406.112427_-1418.770630_-1420.487427_-1411.737427_-1411.737427_-1406.112427_-1411.737427_-1411.737427_-1411.737427_-1406.112427_-1395.795044_-1411.737427_-1411.737427_-1411.737427_-1411.737427_,1
102372,140513,1,0.500000_0.250000_0.125000_0.062500_0.031250_0.037807_0.060901_0.061020_0.071351_0.086187_0.094957_0.092680_0.096756_0.106242_0.082898_0.098642_0.083871_0.095190_0.092423_0.088485_0.085629_0.085931_0.101008_0.100405_0.100867_0.100867_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
102372,140513,0.70458,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-10584.000000_-3564.000000_-6732.000000_-2916.000000_-6732.000000_-5184.000000_-6732.000000_-6732.000000_-6732.000000_-6732.000000_-6732.000000_-2304.000000_-6732.000000_-6732.000000_-6732.000000_-2160.000000_-6732.000000_-756.000000_-6732.000000_-3708.00,0.000000_-1298.000000_-1489.957642_-1498.914307_-1450.854858_-2107.709717_-1999.709717_-1999.709717_-1753.284058_-1824.209717_-1792.709717_-1772.459717_-1818.029175_-1824.209717_-1792.709717_-1792.709717_-1772.459717_-1834.620605_-1792.709717_-1792.709717_-1772.459717_-1735.317017_-1792.709717_-1792.709717_-1792.709717_-1792.709717_,1
102372,140513,0.511355,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-3129.000000_0.000000_-630.000000_-903.000000_-5586.000000_0.000000_-3129.000000_-3129.000000_0.000000_0.000000_-3129.000000_0.000000_-4893.000000_-4221.000000_-2583.000000_0.000000_0.000000_0.000000_-1134.000000_0.000000_-2184.000000_-3129.000000_0.00000,0.000000_0.000000_0.000000_0.000000_0.000000_1803.357788_1642.467896_1817.016235_1408.423584_1307.453613_1377.424927_1247.417358_1237.326538_1291.622925_1202.170776_1262.589722_1347.139526_1435.031128_1432.649292_1304.439575_1262.263306_1280.854492_1428.445068_1455.040894_1493.718384_1457.005127_,1
102372,140513,0.20458,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,0.000000_-3783.000000_-3783.000000_-4602.000000_-3783.000000_0.000000_-3783.000000_0.000000_-4602.000000_-1833.000000_0.000000_-4602.000000_0.000000_0.000000_-546.000000_-4680.000000_-4680.000000_-4602.000000_-4602.000000_0.000000_-4602.000000_0.000000_-4602.000000_-2652.000000_-4602.000000_0.000000_,0.000000_-1012.500000_-772.157288_-1033.763672_-138.139481_-402.283356_-308.007721_-416.302917_-56.297466_-175.200089_-166.197571_-188.728516_-259.753265_-316.150879_-640.582458_-722.003235_-628.244263_-721.859558_-651.855225_-687.506348_-739.500000_-689.895691_-735.074951_-739.500000_-739.500000_-739.500000_,1
102372,140513,0.556775,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.087882_0.287877_0.279117_0.139559_0.000000_0.146341_0.074752_0.043745_0.000000_0.044870_0.162430_0.053622_0.084900_0.097697_0.160798_0.176057_0.093258_0.085774_0.103814_0.103814_,0.000000_0.000000_-3360.000000_0.000000_0.000000_-1015.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1540.000000_0.000000_0.000000_-3465.000000_-1400.000000_-5355.000000_0.000000_-7105.000000_-8680.000000_-3465.000000_-4130.000000_0.000000_-3395.000000_,0.000000_1766.719727_0.000000_0.000000_0.000000_292.025574_0.000000_0.000000_0.000000_76.995926_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
102372,140513,0.84084,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_4786.783203_4850.297363_4856.492676_4868.633301_4792.716797_4355.089355_4109.319824_4184.901367_4268.590820_4352.666992_4410.373535_4476.244629_4522.304688_4401.293945_4618.086426_4644.678711_4568.789551_4571.339355_,0
102372,140513,1,0.500000_0.280780_0.319213_0.298409_0.288007_0.282806_0.280206_0.278906_0.278256_0.277931_0.277605_0.277605_0.277605_0.280353_0.280353_0.280353_0.280353_0.279213_0.280353_0.280353_0.280218_0.280353_0.280353_0.280353_0.280353_0.280353_,-33170.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-29450.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
102372,140513,0.920515,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-4464.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1872.000000_0.000000_-1872.000000_0.000000_0.000000_-336.000000_-4848.000000_-1440.000000_-2736.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_3047.955322_2686.336426_2695.308105_2252.260986_1638.957764_1842.839478_2603.581787_3228.340088_3184.628662_2384.200684_2056.645264_2066.084473_2120.936768_2077.566650_2642.831299_2747.816895_,0
102372,140513,0.13645,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_1150.160034_1208.445557_1311.588135_1191.361694_1194.698853_1118.752686_1017.051453_920.120056_853.808105_713.648438_889.619568_675.236755_665.307678_824.540955_722.071838_566.089722_648.542419_865.134521_843.166931_879.421875_878.334106_,0
102372,140513,0.31813,0.500000_0.750000_0.375000_0.187500_0.093750_0.046875_0.023438_0.011719_0.005859_0.002930_0.000000_0.063191_0.000000_0.005385_0.017802_0.000000_0.000000_0.019880_0.000000_0.000000_0.001618_0.000000_0.000000_0.000000_0.000000_0.000000_,-3380.000000_-156.000000_-286.000000_-3380.000000_-6422.000000_0.000000_-3380.000000_-3380.000000_-598.000000_0.000000_-3380.000000_-2704.000000_-5564.000000_-4732.000000_-2704.000000_0.000000_0.000000_-1612.000000_-4082.000000_0.000000_-2210.000000_-3380,0.000000_-144.375000_0.000000_180.624512_0.000000_301.577087_274.466309_234.498291_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_22.849665_0.000000_0.000000_0.000000_0.000000_,1
102372,140513,0.852385,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-672.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_4660.082520_,0
102372,140513,0,0.500000_0.363385_0.181692_0.090846_0.045423_0.181544_0.090772_0.046414_0.233693_0.164659_0.136176_0.289952_0.049689_0.000000_0.334932_0.094524_0.262667_0.147763_0.131355_0.179582_0.198195_0.242057_0.094690_0.099264_0.086805_0.086805_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-84.000000_-84.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_710.500000_416.856812_576.625000_0.000000_5.216948_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
102372,140513,1,0.500000_0.250000_0.130686_0.071029_0.048756_0.024378_0.012189_0.006095_0.042810_0.060902_0.056596_0.051202_0.063002_0.070814_0.075896_0.070507_0.062142_0.069850_0.063490_0.076453_0.074370_0.067804_0.069244_0.067629_0.067559_0.067559_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
102372,140513,0.0681302,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_1058.754395_,0
102372,140513,0.47729,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
102372,140513,0.420515,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-48.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-2088.000000_-816.000000_0.000000_-2016.000000_-816.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_1057.599487_664.347412_601.701172_654.803833_650.451965_599.779663_504.706390_417.240814_447.956116_337.789490_303.464172_221.337448_297.357666_336.456360_416.548279_400.201050_,0
102372,140513,0.88645,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_-780.000000_-4290.000000_0.000000_-780.000000_-780.000000_0.000000_0.000000_-780.000000_0.000000_-3300.000000_-2340.000000_0.000000_0.000000_0.000000_-1140.000000_-1590.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-780.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_4441.709961_4485.196777_3968.403076_3700.274658_3567.068115_3495.631348_3605.245117_3105.186035_3122.884521_3102.618896_3106.896484_3084.020508_3448.340576_3363.601318_3199.424072_2910.638184_2648.216553_3161.375244_3076.974854_3258.600830_3266.439453_,0
102372,140513,0.68187,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-184.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_3844.302246_3870.066162_3698.017090_3512.615479_3403.686768_3378.438965_3402.115479_3700.586670_3715.970215_3506.349854_3482.176270_3554.157715_3310.382080_3393.915283_3647.439209_3690.599121_,0
102372,140513,0.77271,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-2832.000000_0.000000_-2832.000000_-2832.000000_-2832.000000_0.000000_-2832.000000_-2832.000000_-2832.000000_-2832.000000_-2832.000000_-2832.000000_-2832.000000_-2832.000000_-2832.000000_0.000000_-480.000000_-1888.000000_-3264.000000_0.000000_-2832.000000,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_2631.178955_2602.342285_2595.013184_2596.399170_2561.220703_2568.239014_2443.048340_2550.636475_2526.387939_2540.453613_2558.967773_2531.944092_,0
102372,140513,1,0.500000_0.272901_0.209009_0.282481_0.263434_0.269386_0.259894_0.255380_0.262733_0.269523_0.280448_0.272287_0.262532_0.273738_0.277505_0.274738_0.271155_0.276036_0.277000_0.287013_0.271841_0.268136_0.276816_0.275788_0.274991_0.274991_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-8370.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
102372,140513,0.102195,0.500000_0.250000_0.125000_0.068382_0.534191_0.447238_0.470007_0.488308_0.547863_0.494786_0.000000_0.166081_0.036660_0.009212_0.000000_0.004334_0.278608_0.085844_0.000000_0.370139_0.382642_0.235164_0.127393_0.093839_0.117393_0.117393_,-728.000000_0.000000_-728.000000_-728.000000_-616.000000_-1302.000000_-728.000000_-616.000000_-756.000000_-2072.000000_-616.000000_-728.000000_-154.000000_0.000000_-728.000000_-126.000000_-84.000000_-658.000000_-658.000000_-658.000000_-658.000000_-728.000,0.000000_0.000000_208.656693_0.000000_-31.195925_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
102372,140513,0.88645,0.500000_0.643787_0.446896_0.613582_0.700578_0.683162_0.708780_0.663742_0.607212_0.626093_0.646302_0.640098_0.778540_0.682903_0.690741_0.683924_0.663081_0.696061_0.684548_0.644343_0.684548_0.685972_0.719629_0.703263_0.706150_0.706150_,0.000000_0.000000_-4158.000000_-4158.000000_-4158.000000_-4242.000000_-4242.000000_-4158.000000_-4242.000000_-4242.000000_-4158.000000_0.000000_0.000000_-4158.000000_-4158.000000_0.000000_0.000000_-4242.000000_-5376.000000_0.000000_-4242.000000_-4242.000000_-5166.000000_-4116.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
102372,140513,0.86374,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.006931_0.000000_0.000000_0.000825_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_-2091.000000_0.000000_0.000000_-102.000000_-153.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1224.000000_0.000000_0.000000_0.000000_,0.000000_2713.098877_3456.203125_2874.947510_2613.213867_1675.714355_1614.226196_1727.506958_1553.584351_1461.395630_1164.574341_1266.360840_1391.423950_1372.522339_781.921509_229.151581_0.000000_0.000000_0.000000_0.000000_0.000000_206.738663_0.000000_0.000000_1565.229980_1592.633057_,1
102372,140513,0.965935,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_4991.940430_5184.285645_5175.871582_5136.032715_5293.584473_5240.134766_4938.770996_4826.470215_4962.462891_4861.948242_4903.273926_4894.779297_4885.230957_4858.375488_4857.132324_4836.596680_,0
102372,140513,1,0.500000_0.250000_0.176794_0.088397_0.092670_0.094807_0.126215_0.137808_0.138385_0.132552_0.130853_0.122691_0.112937_0.124143_0.127909_0.125142_0.121560_0.126440_0.127405_0.137418_0.122246_0.118541_0.127220_0.126193_0.125396_0.125396_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
102372,140513,0.443225,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_2653.821045_2721.078125_2726.513184_2778.311279_2695.194580_2768.695801_2600.997803_2634.003174_2651.859375_2573.540283_2645.549072_2662.247070_2671.776855_2639.327148_2638.593994_2662.789307_,0
