LB,ObjCoeff,Dual,RC,y_lp_sum,ylp,yint
152249,0,0.608601,-0.713766,0.99707,1,1
152249,0.344495,1,-0.713766,0.00244141,0,0
152249,0.411092,0.996623,-0.713766,0.00244141,0,0
152249,0.888931,0.971517,0.815712,0.00244141,0,0
152249,0.988938,1,-0.713766,0.00244141,0,0
152249,0.700053,0.9935,0.335558,0.00244141,0,0
152249,0.666717,0.498648,0.212522,0.00244141,0,0
152249,1,0.830705,0.84372,0.00244141,0,0
152249,0.888931,-0.659915,-0.258246,0.00244141,0,0
152249,0.466702,0.216987,-0.713766,0.00244141,0,0
152249,0.177816,0.660307,-0.597633,0.0113019,0,0
152249,0.611107,0.595735,-0.398414,0.00244141,0,0
152249,0.74445,-0.569936,-0.198318,0.00244141,0,0
152249,0.122206,0.627088,-0.713766,0.982099,1,1
152249,0.466702,0.367003,-0.639068,0.00855234,0,0
152249,1,1,-0.713766,0.00244141,0,0
152249,0.622244,0.152147,-0.209084,0.00244141,0,0
152249,0.355557,-0.418833,-0.819366,0.985153,1,1
152249,0.266687,-0.0112882,-0.665873,0.00695343,0,0
152249,0.31116,0.550652,-0.36486,0.00244141,0,0
152249,0.722251,0.579888,0.315329,0.00244141,0,0
152249,0.40003,0.377325,-0.100308,0.00244141,0,0
152249,0.0666717,0.61361,-0.713766,0.0186605,0,0
152249,0.533373,0.252273,-0.650672,0.0498022,0,0
152249,1,1,-0.713766,0.00244141,0,0
152249,0.244488,0.999999,-0.17026,0.00244141,0,0
152249,0.322221,0.396788,-0.448935,0.00244141,0,0
152249,0.688916,0.67355,-0.010463,0.00244141,0,0
152249,0.155542,1,-0.713766,0.00244141,0,0
152249,0.811122,0.884594,0.278604,0.00244141,0,0
152249,0.444428,0.903653,0.11594,0.00244141,0,0
152249,0.0333358,0.874893,-0.630009,0.00921983,0,0
152249,1,0.859124,0.854407,0.00244141,0,0
152249,0.533373,0.513425,-0.00368279,0.00244141,0,0
152249,0.0666717,0.881034,-0.713766,0.9966,1,1
152249,0.711114,0.815101,-0.1477,0.00244141,0,0
152249,0.677779,-0.729187,-0.713766,0.00291161,0,0
152249,0.888931,-0.0149035,0.292351,0.00244141,0,0
152249,0.666717,0.15217,0.104143,0.00244141,0,0
152249,0.74445,-0.495666,-0.243567,0.00244141,0,0
152249,1,0.998924,-0.713766,0.00244141,0,0
152249,0.455565,0.216113,-0.713766,0.00772554,0,0
152249,0.688916,0.804595,-0.117128,0.00244141,0,0
152249,0.0333358,0.995429,-0.713766,0.0113806,0,0
152249,0.40003,0.706566,-0.141979,0.00244141,0,0
152249,0.777786,0.773795,0.0995731,0.00244141,0,0
152249,0.0555347,0.668507,-0.713766,0.99707,1,1
152249,1,0.162898,0.477763,0.00244141,0,0
152249,0.211152,0.574642,-0.713766,0.937792,1,1
152249,0.0221988,1,-0.636704,0.0172252,0,0
152249,0.244488,0.351918,-0.713766,0.0113887,0,0
152249,0.222214,1,-0.713766,0.983398,1,1
152249,0.288886,0.994511,-0.713766,0.990959,1,1
152249,0.522236,-0.403067,-0.713766,0.00244141,0,0
152249,0.700053,-1,-0.713766,0.973258,1,1
152249,0.74445,0.400936,-0.0759658,0.00244141,0,0
147526,1,0.750971,0.887212,0.000152588,0,0
147526,0.91113,0.217753,0.0808153,0.000152588,0,0
147526,0.733389,-1,-0.605418,0.000412685,6.12E-13,0
147526,0.74445,-0.842166,-0.605418,0.000267064,-2.04E-13,0
147526,0.288886,-0.0500856,-0.460989,0.000152588,0,0
147526,0.933328,0.108215,0.508599,0.000152588,0,0
147526,0.688916,-0.693513,0.0547924,0.000152588,0,0
147526,0.31116,0.239563,-0.605418,0.000224709,1.28E-13,0
147526,0.0444729,0.346439,-0.605418,0.999532,1,1
147526,1,0.879614,0.905062,0.000152588,0,0
147526,0.100008,1,-0.605418,0.998313,1,1
147526,0.933328,-0.229723,-0.432373,0.000152588,0,0
147526,0.855595,0.153437,-0.605418,0.000152588,0,0
147526,0.65558,0.669775,0.18022,0.000152588,0,0
147526,0.0888705,0.947566,-0.605418,0.000349693,-2.04E-13,0
147526,0.0666717,0.680478,-0.605418,0.999654,1,1
147526,0.544435,0.876472,-0.211411,0.000152588,0,0
147526,1,1,0.68256,0.000152588,0,0
147526,0.277824,0.522617,-0.605418,0.000356373,1.28E-13,0
147526,0.011137,0.0178333,-1,0.999398,1,1
147526,0.133343,0.912327,-0.616387,0.998502,1,1
147526,0.822259,0.546254,0.16329,0.000152588,0,0
147526,0.40003,0.576458,-0.164821,0.000152588,0,0
147526,0.622244,0.882127,-0.100291,0.000152588,0,0
147526,0.200015,0.337944,-0.605418,0.997444,1,1
147526,1,0.97355,0.908533,0.000152588,0,0
147526,0.666717,0.256025,-0.474721,0.000152588,0,0
147526,0,0.996981,-0.605418,0.999817,1,1
147526,0.344495,0.918607,-0.0964576,0.000152588,0,0
147526,0.411092,0.863799,-0.106815,0.000152588,0,0
147526,0.888931,0.962692,0.744824,0.000152588,0,0
147526,0.988938,0.960761,0.856473,0.000152588,0,0
147526,0.700053,0.976373,0.333927,0.000152588,0,0
147526,0.666717,0.559881,-0.199239,0.000152588,0,0
147526,1,0.919462,0.674885,0.000152588,0,0
147526,0.888931,-0.150193,-0.605418,0.000152588,0,0
147526,0.466702,0.612042,-0.605418,0.00155959,0,0
147526,0.177816,0.174968,-0.605418,0.000754533,0,0
147526,0.611107,0.79417,-0.605418,0.000152588,0,0
147526,0.74445,0.660139,-0.220732,0.000152588,0,0
147526,0.122206,1,-0.605418,0.998755,1,1
147526,0.466702,0.526335,-0.605418,0.00102309,0,0
147526,1,0.831342,-0.605418,0.000152588,0,0
147526,0.622244,0.285308,-0.185418,0.000152588,0,0
147526,0.355557,0.374736,-0.605418,0.999411,1,1
147526,0.266687,0.471181,-0.605418,0.000221817,-2.93E-13,0
147526,0.31116,0.615025,-0.54516,0.000152588,0,0
147526,0.722251,0.558178,0.315155,0.000152588,0,0
147526,0.40003,0.828184,-0.188429,0.000214377,0,0
147526,0.0666717,0.780681,-0.605418,0.00281517,-4.41E-13,0
147526,0.533373,0.380027,-0.605418,0.000343105,0,0
147526,1,0.999994,0.990919,0.000152588,0,0
147526,0.244488,0.917541,-0.605418,0.000152588,0,0
147526,0.322221,0.431851,-0.605418,0.000152588,0,0
147526,0.688916,-0.0162644,0.0209282,0.000152588,0,0
147526,0.155542,0.977148,-0.605418,0.000152588,0,0
147526,0.811122,0.716612,-0.605418,0.000152588,0,0
147526,0.444428,0.87513,0.133008,0.000152588,0,0
147526,0.0333358,0.855566,-0.605418,0.000595345,2.56E-13,0
147526,1,0.460067,0.820263,0.000152588,0,0
147526,0.533373,0.562274,0.107014,0.000152588,0,0
147526,0.0666717,0.976424,-0.662161,0.999817,1,1
147526,0.711114,0.701967,-0.0874873,0.000152588,0,0
147526,0.677779,0.150523,-0.605418,0.000269306,1.28E-13,0
147526,0.888931,0.3639,0.468639,0.000152588,0,0
147526,0.666717,0.43203,0.16544,0.000152588,0,0
147526,0.74445,0.0114751,-0.0471574,0.000152588,0,0
147526,1,1,1,0.000152588,0,0
147526,0.455565,-0.00681269,-0.605418,0.000521428,7.76E-13,0
147526,0.688916,0.783819,-0.0579634,0.000152588,0,0
147526,0.0333358,1,-0.605418,0.0105078,0.0106751,1
147526,0.40003,0.872944,-0.0866679,0.000152588,0,0
147526,0.777786,0.78687,0.127162,0.000152588,0,0
147526,0.0555347,0.85622,-0.605418,0.999764,1,1
147526,1,0.318047,-0.605418,0.000152588,0,0
147526,0.211152,1,-0.605418,0.997959,1,1
147526,0.0221988,0.707044,-0.605418,0.0004315,1.69E-12,0
147526,0.244488,0.339381,-0.605418,0.0022152,1.36E-13,0
147526,0.222214,0.933468,-0.605418,0.999613,1,1
147526,0.288886,0.842898,-0.605418,0.998827,1,1
147526,0.522236,-0.332042,-0.605418,0.000255054,0,0
147526,0.700053,-0.189652,-0.605418,0.998671,1,1
147526,0.74445,-0.201398,-0.0526562,0.000152588,0,0
124776,1,0.845286,0.335247,1.19E-06,0,0
124776,0.911198,0.384234,0.335247,1.19E-06,0,0
124776,0.733444,-0.806136,0.335247,0.999965,0.999986,1
124776,0.744431,-0.37479,0.335247,0.0151325,0.0153409,0
124776,0.288832,0.0569301,0.335247,0.0182044,0.0189087,0
124776,0.933323,-0.868933,0.335247,1.19E-06,0,0
124776,0.688892,0.0818581,0.335247,1.19E-06,0,0
124776,0.311108,0.150066,0.335247,2.68E-05,0,0
124776,0.044401,-0.0261525,-1,0.999999,1,1
124776,1,0.822581,0.335247,1.19E-06,0,0
124776,0.0999398,0.728453,0.318283,0.999781,1,1
124776,0.933323,-0.391818,0.335247,1.96E-05,0,0
124776,0.855659,-0.214688,0.335247,7.63E-05,3.94E-05,0
124776,0.655629,0.260796,0.335247,1.19E-06,0,0
124776,0.0888019,0.748028,0.335247,0.00187127,0.00175903,0
124776,0.0666767,0.875599,0.335247,0.999944,0.999982,1
124776,0.544401,0.510042,0.335247,1.19E-06,0,0
124776,1,0.580115,0.335247,1.19E-06,0,0
124776,0.277845,0.883583,0.335247,0.000101114,4.03E-05,0
124776,0.0111379,0.749822,-0.0601762,0.999999,1,1
124776,0.133353,0.118635,-0.958346,0.999999,1,1
124776,0.822246,-0.720638,0.335247,1.19E-06,0,0
124776,0.40006,0.466235,0.335247,1.19E-06,0,0
124776,0.622216,0.829389,0.335247,1.19E-06,0,0
124776,0.20003,0.503273,0.335247,0.953748,0.953642,1
124776,1,0.586649,0.335247,1.19E-06,0,0
124776,0.666767,0.369909,0.335247,2.27E-05,0,0
124776,0,0.99697,0.335247,0.999977,1,1
124776,0.344521,0.286516,0.335247,1.19E-06,0,0
124776,0.411048,0.388335,0.335247,1.19E-06,0,0
124776,0.888922,0.874426,0.335247,1.19E-06,0,0
124776,0.989013,-0.0533089,0.335247,1.19E-06,0,0
124776,0.70003,0.649096,0.335247,1.19E-06,0,0
124776,0.666767,0.96371,0.335247,1.19E-06,0,0
124776,1,0.171124,0.335247,1.19E-06,0,0
124776,0.888922,-0.269499,0.335247,1.19E-06,0,0
124776,0.466737,0.0849328,0.335247,2.53E-05,0,0
124776,0.177754,0.426642,0.335247,0.000109819,4.02E-05,0
124776,0.611078,0.723347,0.335247,1.19E-06,0,0
124776,0.744431,0.425409,0.335247,2.91E-05,5.18E-06,0
124776,0.122216,0.916689,0.335247,0.999909,0.999995,1
124776,0.466737,0.151109,0.335247,0.000359379,6.53E-05,1
124776,1,0.91915,0.335247,1.19E-06,0,0
124776,0.622216,0.046357,0.335247,4.80E-05,8.01E-05,0
124776,0.355509,0.521538,0.335247,0.999893,0.999912,1
124776,0.266707,0.552243,0.335247,0.599297,0.599492,1
124776,0.311108,0.592266,0.335247,0.0413585,0.0415633,0
124776,0.722306,0.537254,0.335247,1.19E-06,0,0
124776,0.40006,0.786131,0.335247,1.19E-06,0,0
124776,0.0666767,0.995021,0.335247,0.285217,0.284835,0
124776,0.533414,0.854076,0.335247,1.28E-05,1.47E-05,0
124776,1,0.816422,0.335247,1.19E-06,0,0
124776,0.244431,0.722877,0.335247,1.20E-06,0,0
124776,0.322246,0.677301,0.335247,2.95E-05,0,0
124776,0.688892,-0.966207,0.335247,4.44E-05,0,0
124776,0.155479,0.996006,0.335247,1.19E-06,0,0
124776,0.811108,0.736481,0.335247,1.19E-06,0,0
124776,0.444461,0.806208,0.335247,1.19E-06,0,0
124776,0.0332631,1,0.335247,1.76E-06,0,0
124776,1,0.274508,0.335247,1.19E-06,0,0
124776,0.533414,0.530711,0.335247,0.000201007,0,0
124776,0.0666767,0.564802,0.286519,0.999999,1,1
124776,0.711168,0.871464,0.335247,2.66E-05,0,0
124776,0.677754,0.598428,0.335247,0.824291,0.824698,1
124776,0.888922,0.685461,1,1.19E-06,0,0
124776,0.666767,0.391376,0.335247,3.04E-05,0,0
124776,0.744431,0.539488,0.335247,0.175449,0.175302,0
124776,1,0.424663,0.335247,1.19E-06,0,0
124776,0.455599,-0.25067,0.335247,0.999863,0.999941,1
124776,0.688892,0.569008,0.335247,1.19E-06,0,0
124776,0.0332631,0.898556,0.335247,0.00696612,0.00700629,0
124776,0.40006,0.622637,0.335247,1.19E-06,0,0
124776,0.777845,0.256607,0.335247,1.19E-06,0,0
124776,0.0555388,0.627711,0.335247,0.999999,1,1
124776,1,0.910603,0.335247,1.19E-06,0,0
124776,0.211168,0.139034,0.335247,5.68E-05,0,0
124776,0.0221252,0.80519,0.335247,1.40E-06,0,0
124776,0.244431,0.435173,0.335247,0.643792,0.644107,1
124776,0.222155,0.893277,0.335247,0.999852,0.99996,1
124776,0.288832,0.852328,0.327201,0.999989,1,1
124776,0.522276,0.240171,0.335247,0.714789,0.7152,1
124776,0.70003,-0.314624,0.335247,0.359407,0.358942,0
124776,0.744431,-1,0.335247,0.000989824,0.00104067,0
127571,1,0.960621,0.994478,7.45E-08,0,0
127571,0.911198,0.862338,0.994478,7.45E-08,0,0
127571,0.733444,-0.284357,0.994478,0.999962,0.999998,1
127571,0.744431,0.553563,0.994478,0.00319461,0.00271157,0
127571,0.288832,0.859969,0.994478,0.0284876,0.0284928,0
127571,0.933323,0.83995,0.994478,7.45E-08,0,0
127571,0.688892,0.620709,0.994478,7.45E-08,0,0
127571,0.311108,0.500183,0.994478,7.45E-08,0,0
127571,0.044401,0.728288,-1,1,1,1
127571,1,0.955943,0.994478,7.45E-08,0,0
127571,0.0999398,0.772603,0.994478,0.99998,1,1
127571,0.933323,-1,0.994478,1.55E-05,0,0
127571,0.855659,0.23084,0.994478,4.78E-05,8.49E-06,0
127571,0.655629,0.628819,0.994478,7.45E-08,0,0
127571,0.0888019,0.877958,0.994478,0.111892,0.112433,0
127571,0.0666767,0.995086,0.994478,0.999966,0.999992,1
127571,0.544401,0.502398,0.994478,7.45E-08,0,0
127571,1,0.798452,0.994478,7.45E-08,0,0
127571,0.277845,0.997908,0.994478,0.000170305,0,0
127571,0.0111379,0.407238,-0.33519,1,1,1
127571,0.133353,0.676223,-0.239106,1,1,1
127571,0.822246,0.172439,0.994478,7.45E-08,0,0
127571,0.40006,0.808166,0.994478,7.45E-08,0,0
127571,0.622216,0.947981,0.994478,7.45E-08,0,0
127571,0.20003,0.604317,0.994478,0.993299,0.993527,1
127571,1,0.981953,0.994478,7.45E-08,0,0
127571,0.666767,0.326532,0.994478,6.30E-05,0,0
127571,0,0.977617,0.994478,0.999939,1,1
127571,0.344521,0.962607,0.994478,7.45E-08,0,0
127571,0.411048,0.949678,0.994478,7.45E-08,0,0
127571,0.888922,0.871519,0.994478,7.45E-08,0,0
127571,0.989013,0.917588,0.994478,7.45E-08,0,0
127571,0.70003,0.980681,0.994478,7.45E-08,0,0
127571,0.666767,0.998548,0.994478,7.45E-08,0,0
127571,1,0.676943,0.994478,7.45E-08,0,0
127571,0.888922,-0.0392938,0.994478,4.12E-06,0,0
127571,0.466737,0.373272,0.994478,0.00011983,1.28E-05,0
127571,0.177754,0.708842,0.994478,0.000201496,6.29E-05,0
127571,0.611078,0.442532,0.994478,7.45E-08,0,0
127571,0.744431,0.332639,0.994478,2.03E-05,0,0
127571,0.122216,0.613605,0.994478,0.999841,1,1
127571,0.466737,0.3612,0.994478,0.190994,0.191788,0
127571,1,0.994968,0.994478,7.45E-08,0,0
127571,0.622216,0.286859,0.994478,2.54E-06,0,0
127571,0.355509,0.63399,0.994478,0.999909,0.999992,1
127571,0.266707,0.58172,0.994478,0.511966,0.511621,1
127571,0.311108,0.667262,0.994478,0.0306968,0.0311444,0
127571,0.722306,0.547594,0.994478,7.45E-08,0,0
127571,0.40006,0.833428,0.994478,7.45E-08,0,0
127571,0.0666767,0.999712,0.994478,0.183322,0.183238,0
127571,0.533414,0.332722,0.994478,7.60E-06,0,0
127571,1,0.986168,0.994478,7.45E-08,0,0
127571,0.244431,0.995976,0.994478,7.45E-08,0,0
127571,0.322246,0.607605,0.994478,7.74E-05,8.37E-07,0
127571,0.688892,-0.0269088,0.994478,3.49E-05,0,0
127571,0.155479,0.998496,0.994478,7.45E-08,0,0
127571,0.811108,0.708651,0.994478,7.45E-08,0,0
127571,0.444461,0.94378,0.994478,7.45E-08,0,0
127571,0.0332631,1,1,0.000218972,0,0
127571,1,0.867084,0.994478,7.45E-08,0,0
127571,0.533414,0.978567,0.994478,0.000382794,0.000405593,0
127571,0.0666767,0.847793,0.931329,0.999922,0.999949,1
127571,0.711168,0.918473,0.994478,7.96E-05,0,0
127571,0.677754,0.637698,0.994478,0.546218,0.546037,1
127571,0.888922,0.872876,0.994478,7.45E-08,0,0
127571,0.666767,0.765149,0.994478,0.000108072,4.95E-06,0
127571,0.744431,0.648331,0.994478,0.453211,0.453552,0
127571,1,0.679206,0.994478,7.45E-08,0,0
127571,0.455599,0.135475,0.994478,0.997126,0.996671,1
127571,0.688892,0.54591,0.994478,7.45E-08,0,0
127571,0.0332631,0.928653,0.994478,0.00124421,0.000920156,1
127571,0.40006,0.266878,0.994478,7.45E-08,0,0
127571,0.777845,0.506377,0.994478,0.000122582,4.01E-05,0
127571,0.0555388,0.457255,0.280271,0.999945,1,1
127571,1,0.981421,0.994478,7.45E-08,0,0
127571,0.211168,0.518347,0.994478,0.000375825,6.22E-05,0
127571,0.0221252,0.915249,0.994478,5.42E-06,0,0
127571,0.244431,0.68495,0.994478,0.994185,0.99625,1
127571,0.222155,0.998631,0.994478,0.999687,1,1
127571,0.288832,0.993277,0.423596,1,1,1
127571,0.522276,0.277534,0.994478,0.816611,0.816774,1
127571,0.70003,0.443473,0.994478,0.457346,0.457261,0
127571,0.744431,-0.103594,0.994478,0.0067335,0.00660318,0
123587,1,0.831127,0.60247,2.38E-06,0,0
123587,0.911198,0.511955,-0.576828,2.38E-06,0,0
123587,0.733444,-0.8026,-0.576828,0.999959,1,1
123587,0.744431,0.163139,-0.576828,0.000534111,4.19E-12,0
123587,0.288832,0.49572,-0.569433,0.0004893,-8.81E-13,0
123587,0.933323,0.416542,0.0886061,2.38E-06,0,0
123587,0.688892,0.18884,-0.298546,2.38E-06,0,0
123587,0.311108,0.400918,-0.517618,2.38E-06,0,0
123587,0.044401,0.327456,-0.737257,0.999997,1,1
123587,1,0.923428,0.721122,2.38E-06,0,0
123587,0.0999398,0.547856,-0.576828,0.999719,1,1
123587,0.933323,-1,-0.497334,3.65E-06,0,0
123587,0.855659,-0.160466,-0.576828,2.04E-05,0,0
123587,0.655629,-0.23917,-0.576828,2.38E-06,0,0
123587,0.0888019,0.994172,-0.576828,0.349046,0.349831,0
123587,0.0666767,1,-0.576828,0.999968,1,1
123587,0.544401,0.102066,-0.576828,2.38E-06,0,0
123587,1,0.936591,0.840727,2.38E-06,0,0
123587,0.277845,0.972826,-0.576828,0.000466189,0,0
123587,0.0111379,0.906043,-0.701287,0.999997,1,1
123587,0.133353,0.775232,-1,0.999997,1,1
123587,0.822246,0.00512875,-0.576828,2.38E-06,1.73E-13,0
123587,0.40006,0.566063,-0.576828,2.38E-06,0,0
123587,0.622216,0.945979,-0.576828,2.38E-06,0,0
123587,0.20003,0.510709,-0.576828,0.9955,0.996327,1
123587,1,0.950257,0.946891,2.38E-06,0,0
123587,0.666767,-0.240324,-0.576828,7.24E-06,1.11E-13,0
123587,0,0.988825,-0.576828,0.999992,1,1
123587,0.344521,0.782089,-0.166811,2.38E-06,0,0
123587,0.411048,0.860983,-0.312199,2.38E-06,0,0
123587,0.888922,0.952488,0.81427,2.38E-06,0,0
123587,0.989013,0.69239,0.804545,2.38E-06,0,0
123587,0.70003,0.804158,-0.0780868,2.38E-06,0,0
123587,0.666767,0.959153,-0.576828,2.38E-06,0,0
123587,1,0.583735,0.166185,2.38E-06,0,0
123587,0.888922,-0.273348,-0.576828,2.38E-06,0,0
123587,0.466737,0.238183,-0.576828,0.000109958,0,0
123587,0.177754,0.583346,-0.576828,0.000389642,0,0
123587,0.611078,-0.0865298,-0.576828,2.42E-06,0,0
123587,0.744431,-0.256789,-0.576828,2.38E-06,0,0
123587,0.122216,0.247104,-0.576828,0.999878,1,1
123587,0.466737,0.0178113,-0.576828,0.000106424,0,1
123587,1,0.92315,0.450207,2.38E-06,0,0
123587,0.622216,0.430632,-0.483536,0.00013607,0,0
123587,0.355509,0.543103,-0.752541,0.999993,1,1
123587,0.266707,0.686283,-0.576828,0.593057,0.592244,1
123587,0.311108,0.602063,-0.576828,0.000353488,6.39E-13,0
123587,0.722306,0.762574,0.241866,2.38E-06,0,0
123587,0.40006,0.859867,-0.413493,2.38E-06,0,0
123587,0.0666767,0.984739,-0.576828,0.172026,0.172549,0
123587,0.533414,0.105839,-0.576828,5.66E-06,0,0
123587,1,0.968466,-0.576828,2.38E-06,0,0
123587,0.244431,0.863292,-0.204879,2.39E-06,0,0
123587,0.322246,-0.147942,-0.576828,1.60E-05,0,0
123587,0.688892,0.0506249,-0.576828,0.000162063,0,0
123587,0.155479,0.981011,-0.576828,2.38E-06,0,0
123587,0.811108,0.814818,0.56982,2.38E-06,0,0
123587,0.444461,0.925122,0.105427,2.38E-06,0,0
123587,0.0332631,1,-0.576828,0.000130229,0,0
123587,1,0.908498,0.0963396,2.38E-06,0,0
123587,0.533414,0.830208,-0.548008,0.00020145,0,0
123587,0.0666767,0.382754,-0.576828,0.998968,1,1
123587,0.711168,0.81943,-0.548713,6.87E-05,0,0
123587,0.677754,0.587289,-0.576828,0.681035,0.678021,1
123587,0.888922,0.49836,-0.367605,2.38E-06,0,0
123587,0.666767,0.878983,-0.576828,6.07E-05,0,0
123587,0.744431,0.218389,-0.576828,0.318641,0.321979,0
123587,1,0.867764,1,2.38E-06,0,0
123587,0.455599,0.0988883,-0.581335,0.999278,1,1
123587,0.688892,0.461921,-0.104221,2.38E-06,0,0
123587,0.0332631,0.999903,-0.576828,0.00385121,0.00410037,0
123587,0.40006,0.398809,-0.576828,2.38E-06,0,0
123587,0.777845,0.397771,-0.576828,0.000186894,2.97E-13,0
123587,0.0555388,0.755138,-0.655401,0.999997,1,1
123587,1,0.967957,-0.576828,2.38E-06,0,0
123587,0.211168,0.509347,-0.576828,5.32E-05,0,0
123587,0.0221252,0.83902,-0.496418,2.89E-06,0,0
123587,0.244431,0.43459,-0.576828,0.661718,0.662931,1
123587,0.222155,0.972826,-0.576828,0.999462,1,1
123587,0.288832,0.605358,-0.576828,0.999711,1,1
123587,0.522276,0.0677047,-0.576828,0.828173,0.827451,1
123587,0.70003,-0.255444,-0.576828,0.40667,0.407756,0
123587,0.744431,-0.198117,-0.576828,0.00014032,0,0
110091,1,0.933517,0.575978,0.04237,0.0420389,0
110091,0.911211,0.756161,0.575978,4.44E-15,0,0
110091,0.733634,-1,-0.886994,1,1,1
110091,0.744169,0.73947,0.575978,0.655258,0.656871,1
110091,0.288939,0.984531,0.575978,0.957642,0.958453,1
110091,0.933032,0.748002,0.575978,0.996474,0.99656,1
110091,0.68924,0.876524,0.575978,0.000218246,-2.97E-13,0
110091,0.311512,0.727375,0.582907,4.80E-07,0,1
110091,0.0443943,0.544045,0.000555991,1,1,1
110091,1,0.927628,0.906157,4.44E-15,0,0
110091,0.100075,0.999642,0.543553,1,1,1
110091,0.933032,0.592922,0.575978,0.623014,0.623472,0
110091,0.85553,0.466081,0.575978,0.727025,0.72712,1
110091,0.65538,0.953116,0.575978,0.134903,0.135824,0
110091,0.0887886,0.999057,0.575978,0.459693,0.458822,1
110091,0.0669676,0.991709,0.399096,1,1,1
110091,0.544771,0.929982,0.575978,0.0553654,0.0547622,0
110091,1,1,0.575978,1,1,1
110091,0.277652,0.977064,0.575978,0.578895,0.577806,1
110091,0.0112867,0.683214,-0.0180773,1,1,1
110091,0.133183,-0.221847,-1,1,1,1
110091,0.822423,0.341123,-0.0733078,1,1,1
110091,0.400301,0.719349,0.575978,0.896493,0.897362,1
110091,0.622272,0.773358,0.419065,1,1,1
110091,0.20015,0.981231,0.273681,1,1,1
110091,1,0.986131,0.596381,1.41E-09,0,0
110091,0.666667,0.917366,0.575978,0.752398,0.752314,1
110091,0,0.507143,0.184975,1,1,1
110091,0.34462,0.844537,0.575978,9.52E-09,0,0
110091,0.410835,0.9996,0.575978,0.236776,0.237087,0
110091,0.888638,0.706573,0.639931,2.89E-09,0,0
110091,0.988713,0.945687,1,4.44E-15,0,0
110091,0.699774,0.749862,0.575978,0.0108264,0.0105986,0
110091,0.666667,0.414163,0.62151,2.76E-09,0,0
110091,1,0.726617,0.575978,0.646446,0.644845,1
110091,0.888638,0.515071,0.575978,0.0434673,0.0439799,0
110091,0.466516,0.983414,0.575978,0.752417,0.752314,1
110091,0.177577,0.949883,0.575978,0.558146,0.556984,0
110091,0.610986,0.947514,0.661829,4.44E-15,0,0
110091,0.744169,0.855724,0.575978,0.0333333,0.0329583,0
110091,0.122649,0.983202,0.156006,1,1,1
110091,0.466516,0.79874,0.501029,1,1,1
110091,1,0.96228,0.785345,4.44E-15,0,0
110091,0.622272,0.756809,0.5378,0.999999,1,1
110091,0.355907,0.933891,0.575978,0.954935,0.955163,1
110091,0.267118,0.979325,0.521893,1,1,1
110091,0.311512,0.98542,0.575978,0.0605855,0.060882,1
110091,0.722348,0.866054,0.721077,4.44E-15,0,0
110091,0.400301,0.907272,0.656263,4.83E-08,0,0
110091,0.0669676,0.933099,0.568589,1,1,1
110091,0.533484,0.220863,0.575978,0.0450641,0.0448372,0
110091,1,0.995129,0.575978,0.136787,0.135824,0
110091,0.244545,0.817193,0.575978,0.11474,0.113551,1
110091,0.322047,0.768197,0.575978,0.0273167,0.0270134,0
110091,0.68924,0.570064,0.575978,0.269222,0.270072,0
110091,0.155756,0.994571,0.616724,4.44E-15,0,0
110091,0.811136,0.964164,0.964822,4.44E-15,0,0
110091,0.444695,0.910226,0.575978,4.44E-15,0,0
110091,0.0331076,0.770108,0.575978,0.0518866,0.0523434,1
110091,1,0.695954,0.575978,0.0219353,0.0211615,0
110091,0.533484,0.841323,0.575978,0.509232,0.509483,0
110091,0.0669676,0.58844,-0.033313,1,1,1
110091,0.711061,0.668801,0.575978,0.00628801,0.00731819,0
110091,0.677953,0.635787,0.575978,0.711811,0.712309,1
110091,0.888638,0.417437,0.575978,0.00721874,0.00541756,0
110091,0.666667,0.833713,0.575978,0.390791,0.392928,1
110091,0.744169,0.527369,0.389149,1,1,1
110091,1,0.989813,0.575978,9.16E-09,0,0
110091,0.455982,0.69381,0.575978,0.4702,0.472496,1
110091,0.68924,0.96831,0.641243,5.09E-11,0,0
110091,0.0331076,0.803269,0.575978,0.0990649,0.0968969,0
110091,0.400301,0.99282,0.575978,1.07E-05,0,0
110091,0.778029,0.756101,0.55393,1,1,1
110091,0.055681,0.663997,0.552872,1,1,1
110091,1,0.552348,0.575978,0.44728,0.448867,0
110091,0.211437,0.815285,0.575978,0.000425917,0.000542303,0
110091,0.0225734,0.985963,0.575978,0.4238,0.421109,1
110091,0.244545,0.636297,0.518858,1,1,1
110091,0.221971,0.914139,0.575978,0.185949,0.185605,0
110091,0.288939,0.728721,0.21598,1,1,1
110091,0.522197,0.53817,0.401347,1,1,1
110091,0.699774,0.548229,0.575978,0.507633,0.506887,1
110091,0.744169,0.608258,0.575978,0.116778,0.118068,0
116114,1,0.895044,0.563435,0.0131922,0.0129746,0
116114,0.911211,0.759586,0.585071,4.55E-12,0,0
116114,0.733634,-1,-1,1,1,1
116114,0.744169,0.688574,0.563435,0.785692,0.783908,0
116114,0.288939,0.996197,0.563435,0.986808,0.987025,1
116114,0.933032,0.937919,0.398932,1,1,1
116114,0.68924,0.698124,0.634456,1.27E-11,0,0
116114,0.311512,0.77527,0.563435,0.00872304,0.00733629,1
116114,0.0443943,0.505987,-0.203116,1,1,1
116114,1,0.965822,0.952959,4.55E-12,0,0
116114,0.100075,0.705764,0.468769,0.999983,1,1
