LB,ObjCoeff,y_lp_sum,Dual,ylp,yint
41147.8,0.806818,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0,0
41147.8,0.375,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0,0
41147.8,1,0.500000_0.750000_0.375000_0.274886_0.224890_0.112697_0.149956_0.195097_0.135528_0.109347_0.074192_0.315194_0.227768_0.209513_0.143543_0.168194_0.177129_0.171844_0.170854_0.161948_0.163189_0.174887_0.169657_0.178300_0.173348_0.170671_0.170634_0.172302_0.171593_,-2640.433105_0.000000_-910.953003_-628.745422_-5956.072266_-1836.435913_-4600.749512_-5510.741699_-189.490402_-4806.092773_-1390.915039_-2693.265869_-4801.545410_-1668.550537_-3588.645508_-31.092800_0.000000_0.000000_0.000000_0.000000_0.000000_-736.274109,0.171593,0
41147.8,0.511364,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-1479.000000_-4205.000000_-2146.000000_-1479.000000_-5104.000000_-1098.041016_-2204.000000_-1508.000000_-2392.500000_-1479.000000_-2610.000000_-1479.000000_-2204.000000_-1914.000000_-2610.000000_-1218.000000_-1914.000000_-1827.000000_-1827.000000_-2407.00,1,1
41147.8,0.545455,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-1015.403992_-195.126785_-1856.000000_-1856.000000_-3219.000000_-369.342133_-1856.000000_-3828.000000_-1856.000000_-3219.000000_-1856.000000_-2523.000000_-3219.000000_-1856.000000_-1856.000000_-394.723206_-76.147041_-1073.000000_-1856.000000_-1856.000000_,1,1
41147.8,0.352273,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-4752.000000_-2464.000000_-2890.952881_-2498.745361_-7656.000000_-2596.000000_-4796.000000_-4444.000000_-2750.000000_-7172.000000_-3655.845947_-5192.000000_-4268.000000_-4389.606934_-4752.000000_-1516.000000_-1266.323975_-440.000000_-1990.000000_-1630.000,1,1
41147.8,0.511364,0.500000_0.750000_0.375000_0.187500_0.093750_0.046875_0.023438_0.036442_0.056418_0.049625_0.040555_0.000000_0.000000_0.230735_0.067028_0.050175_0.081396_0.070838_0.117099_0.108942_0.098475_0.106748_0.099200_0.106597_0.101471_0.099269_0.101544_0.102065_0.102768_,0.000000_0.000000_0.000000_0.000000_-2679.000000_0.000000_0.000000_-3876.000000_0.000000_-2679.000000_0.000000_-1311.000000_-2679.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.102768,0
41147.8,0.295455,0.500000_0.750000_0.875000_0.937500_0.468750_0.658227_0.829113_0.914557_0.928213_0.884371_0.911349_0.213412_0.528719_0.719974_0.809296_0.818418_0.964051_0.797058_0.972833_0.703431_0.830513_0.907603_0.929649_0.891796_0.823395_0.865447_0.849050_0.875638_0.874284_,-450.000000_-324.000000_-225.000000_-202.500000_-693.000000_0.000000_-225.000000_-549.000000_-391.500000_-612.000000_-423.000000_-450.000000_-423.000000_-702.000000_-378.000000_-396.000000_-414.000000_-486.000000_-396.000000_-396.000000_0.000000_-270.0000,0.874284,1
41147.8,0.409091,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.010839_0.129554_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0,0
41147.8,0.329545,0.500000_0.750000_0.875000_0.534297_0.767149_0.883574_0.922583_0.804646_0.856334_0.906751_0.959445_1.000000_1.000000_0.740761_0.932972_0.927226_0.918604_0.929162_0.882901_0.891058_0.901525_0.893252_0.900800_0.892410_0.898529_0.900731_0.898450_0.897836_0.897232_,-24.670200_-406.000000_-1296.000000_-1176.000000_-3958.000000_-522.000000_-1296.000000_-2976.000000_0.000000_-2448.000000_-1044.873047_-1968.000000_-1968.000000_-864.000000_-1296.000000_0.000000_0.000000_0.000000_0.000000_-912.000000_0.000000_0.000000_-78,0.897232,1
41147.8,0.454545,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-714.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0,0
41147.8,1,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0,0
41147.8,0.431818,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.086061_0.000000_0.008576_0.000000_0.000000_0.000000_0.054035_0.010384_0.018854_0.012093_0.017816_0.001811_0.017798_0.020452_0.018895_0.015728_0.017426_0.018073_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.018073,0
41147.8,0.795455,0.500000_0.250000_0.625000_0.509119_0.254559_0.453385_0.726692_0.709312_0.698303_0.817929_0.747519_0.000000_0.000000_0.202080_0.134707_0.234478_0.261376_0.262820_0.278050_0.298180_0.261252_0.253247_0.263253_0.265400_0.270521_0.279093_0.267398_0.267840_0.267520_,0.000000_-53.000000_0.000000_-1219.000000_-1219.000000_0.000000_0.000000_-1431.000000_-25.596201_-53.000000_-59.174801_-106.000000_-53.000000_-1007.000000_0.000000_-212.000000_0.000000_0.000000_-4134.000000_-1272.000000_0.000000_0.000000_-1987.500000_0.000000_-3339.000000_0.000000_-1219.000000_-212.000000_-2385.000000_,0.26752,0
41147.8,0.272727,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-632.580017_-644.032227_-1393.923950_-2668.000000_-2668.000000_-1633.000000_-279.963409_-2668.000000_-1161.500000_-1668.039795_-1679.000000_-1497.483398_-2162.000000_-1190.905151_-1029.371460_-632.580017_-368.018402_-483.969604_-1610.000000_-966.000000_-1,1,1
41147.8,0.636364,0.500000_0.750000_0.375000_0.187500_0.247144_0.395605_0.197803_0.444613_0.398383_0.383546_0.359905_0.477194_0.536680_0.304527_0.626872_0.587025_0.495246_0.506082_0.570232_0.536301_0.525127_0.507806_0.517532_0.531641_0.527769_0.535441_0.534034_0.533513_0.533734_,-560.000000_-780.000000_-560.000000_-130.000000_-1760.000000_-380.000000_0.000000_0.000000_-380.000000_0.000000_-980.000000_0.000000_-180.000000_0.000000_-540.000000_-120.000000_0.000000_0.000000_-380.000000_-220.000000_-392.056091_-180.000000_0.000000_0.,0.533734,0
41147.8,0.659091,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-312.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0,0
41147.8,0.534091,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0,0
41147.8,0.0454545,0.500000_0.389476_0.309266_0.458014_0.419262_0.209997_0.104999_0.159830_0.172266_0.086133_0.189088_0.257016_0.463320_0.484817_0.704761_0.538050_0.526152_0.426571_0.472844_0.464383_0.476944_0.485362_0.502001_0.470321_0.472231_0.469210_0.484343_0.479731_0.480581_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-469.822510_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-940.000000_0.000000_0.000000_0.000000_-120.661751_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.480581,1
41147.8,1,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000202_0.018702_0.000000_0.000000_0.000000_0.007802_0.000000_0.000900_0.008416_0.000355_0.000678_0.000000_0.000000_0.000977_0.003359_0.001116_0.001830_0.000578_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000578168,0
41147.8,0.579545,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.007717_0.003859_0.007759_0.005487_0.000000_0.002887_0.004811_0.055146_0.008753_0.000280_0.021994_0.039978_0.014522_0.010360_0.037669_0.039978_0.035582_0.017902_0.011715_0.021090_0.018303_0.018358_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-38.500000_0.000000_-99.000000_-44.000000_0.000000_0.000000_0.000000_,0.018358,0
41147.8,0.886364,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_-675.000000_0.000000_0.000000_0.000000_0.000000_-441.000000_0.000000_0.000000_0.000000_-126.000000_0.000000_-81.000000_-198.000000_-81.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-144.000000_-171.000000_-144.000000_-144.000000_0.000000_-198.000000_,0,0
41147.8,0.238636,0.500000_0.750000_0.875000_0.873137_0.597604_0.797474_0.839353_0.872973_0.872484_0.905019_0.936607_0.587763_0.669805_0.695473_0.839468_0.772528_0.787529_0.778570_0.761278_0.781418_0.750288_0.756425_0.767065_0.753519_0.763204_0.767198_0.767469_0.764996_0.766174_,0.000000_-504.000000_-1120.000000_-2324.000000_-3472.000000_0.000000_-1568.000000_-1064.000000_0.000000_-2520.000000_0.000000_0.000000_-560.000000_0.000000_-1064.000000_0.000000_0.000000_-1064.000000_0.000000_-616.000000_0.000000_-224.000000_0.000000_0.000000_-616.000000_0.000000_0.000000_0.000000_0.000000_,0.766174,1
41147.8,0.659091,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.021641_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-102.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0,0
41147.8,0.681818,0.500000_0.250000_0.125000_0.070913_0.099443_0.079928_0.250548_0.168166_0.148086_0.099436_0.057906_0.000543_0.001080_0.038174_0.097422_0.119115_0.163860_0.128393_0.112619_0.135502_0.107970_0.110622_0.097058_0.091668_0.104414_0.110732_0.104253_0.099332_0.102198_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-2150.000000_0.000000_0.000000_0.000000_-52.383598_0.000000_0.000000_0.000000_0.000000_,0.102198,0
41147.8,0.0681818,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_0.850166_1.000000_1.000000_0.985422_1.000000_0.995113_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-344.000000_0.000000_-320.000000_-504.000000_-320.000000_-400.000000_-144.000000_-264.000000_-20.000000_-480.000000_-200.000000_-80.000000_-72.000000_0.000000_-176.000000_-240.000000_0.000000_-176.000000_-176.000000_-40.000000_-512.000000_-128.000000_-192,1,1
41147.8,0.704545,0.500000_0.750000_0.375000_0.192918_0.123089_0.061545_0.030772_0.015386_0.007693_0.003847_0.000000_0.656177_0.514011_0.261542_0.007965_0.099604_0.018887_0.106187_0.085224_0.060142_0.131027_0.094606_0.095900_0.119231_0.113503_0.106997_0.106073_0.115540_0.112692_,-72.000000_0.000000_0.000000_-1179.000000_-1836.000000_-144.000000_0.000000_-1548.000000_0.000000_-1548.000000_-18.000000_-756.000000_0.000000_-1062.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.112692,0
41147.8,0.443182,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-2240.000000_-2940.000000_-2940.000000_-2940.000000_-6510.000000_-1925.000000_-2240.000000_-1925.000000_-1762.618042_-2835.000000_-2975.000000_-606.242188_-1925.000000_-319.505035_-2350.013428_-1470.000000_-1260.000000_-1925.000000_-1925.000000_-2030.0000,1,1
45400.4,1,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-130.389999_-25.543200_0.000000_0.000000_0.000000_0.000000_,0,0
45400.4,0.329545,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0,0
45400.4,0.579545,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0,0
45400.4,0.568182,0.500000_0.250000_0.625000_0.812500_0.627923_0.588022_0.794011_0.889192_0.944596_0.882296_0.940055_0.934675_0.698722_0.694007_0.962405_0.848764_0.950734_0.791501_0.849275_0.817562_0.809419_0.834019_0.880144_0.840975_0.843885_0.828951_0.859865_0.851499_0.855220_0.845426_0.844991_0.836631_0.855749_0.849175_0.854471_0.851960_0.855930_0.854065_0.861417_0.857291_0.853669_0.860349_0.853817_0.852032_0.850790_,-288.819611_0.000000_0.000000_0.000000_-122.500000_-637.000000_0.000000_-1029.000000_0.000000_-1029.000000_-637.000000_0.000000_-588.000000_0.000000_-1342.584351_-546.000000_-1323.000000_-240.000000_-915.000000_-1323.000000_-1413.000000_-2019.000000_-784.,0.85079,0
45400.4,0.329545,0.500000_0.750000_0.875000_0.937500_0.968750_0.961651_0.980826_0.986938_0.993469_0.996735_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-278.823792_-1380.000000_-1679.000000_-759.000000_-1828.500000_-330.138306_-1817.000000_-1495.000000_-1357.000000_-2116.000000_-1219.000000_-621.000000_-2093.000000_-1357.000000_0.000000_-897.000000_-1633.000000_-1357.000000_-1426.000000_0.000000_-1794.00,1,1
45400.4,0.647727,0.500000_0.250000_0.125000_0.062500_0.074926_0.099983_0.049992_0.024996_0.012498_0.006249_0.013258_0.152988_0.035781_0.072916_0.066755_0.089247_0.020800_0.068344_0.035186_0.035542_0.059667_0.033989_0.021334_0.033098_0.043185_0.049940_0.039153_0.036568_0.038773_0.036778_0.041464_0.039396_0.040657_0.040470_0.037617_0.038104_0.037469_0.037330_0.038490_0.035641_0.037770_0.036159_0.037352_0.037058_0.039248_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.0392482,0
